,full_game_appid,demo_appid,name
14380,662230,841170,Trendpoker 3D Community Edition Demo
14381,761030,841240,EARTHLOCK Demo
14382,839940,839950,Silverworld Demo
14383,798780,839000,Color Cannons+ Demo
14384,805990,839190,看见我~See Me Demo
14385,838280,838660,Crystal Slave Demo
14386,836010,838930,Space Challenge Demo
14387,744050,838400,Space Invaders Extreme Demo
14388,663140,838450,Robby's Adventure Demo
14389,838050,838060,The Hero Project: Open Season Demo
14390,836640,836680,寄居隅怪奇事件簿 Hermitage Strange Case Files Demo
14391,809680,836710,Panzer Hearts Demo
14392,779090,835780,Umfend Demo
14393,640010,835280,Forsaken Castle Demo
14394,833800,833830,Speed Car Fighter Demo
14395,833810,833840,Extreme Formula Championship Demo
14396,833820,833850,Mountain Racing Demo
14397,833870,833880,The Unbreakable Gumball Demo
14398,800720,833780,Space Fighters Demo
14399,759250,832730,The Last Rolling Hero Demo
14400,831660,832400,茂伸奇谈-HAPPY END- Demo
14401,816600,832440,丰饶之角 不可思议之物居住的小镇 Demo
14402,682450,832090,Garrison: Archangel Demo
14403,779640,830550,妄想症 Deliver Me Demo
14404,718010,829620,Robbie Swifthand and the Orb of Mysteries Demo
14405,603680,829130,One helluva day Demo
14406,798810,829230,Natural Locomotion Demo
14407,770120,828940,Yoltrund Demo
14408,672240,828130,Dreams of Greatness Demo
14409,828100,828260,Synstasis Demo
14410,815840,828310,Sword Mans Demo
14411,426290,828390,The Away Team Demo
14412,794740,828450,Patent9 Demo
14413,662930,827200,Dominari Tournament Demo
14414,793190,826530,Daily OVR Demo
14415,813930,824350,Revoke Demo
14416,407130,823860,Tank Mechanic Simulator Demo
14417,791770,823870,Try To Fall Asleep Demo
14418,798650,824180,Squeakers Demo
14419,720640,823460,La Aventura De Axel Demo
14420,821230,823120,Drink 'Em Demo
14421,822920,823170,Ellen Demo
14422,781670,822570,The Directed Demo
14423,820480,822730,Dead Shot Heroes Demo
14424,434660,821590,Octahedron Demo
14425,778470,820430,Crystals and Curses Demo
14426,580170,820060,My Lovely Daughter Demo
14427,819070,819170,The Unknown City (Horror Begins Now.....Episode 1) Demo
14428,812890,819350,Bifrost Project Demo
14429,654800,819450,Guts and Syringes Demo
14430,819460,819490,Metal Shell: Neon Pulse Demo
14431,728100,819580,DECEIVER Demo
14432,770860,819000,Annwn: The Otherworld Demo
14433,722620,818000,Fatal Velocity: Physics Combat Demo
14434,674500,818110,Total Tank Simulator Demo
14435,618430,817320,Episicava - Vol. I Demo
14436,815450,817570,Cardinal Cross Demo
14437,776920,816950,3D-Coat Modding Tool Demo
14438,736250,817050,Amberskull Demo
14439,767680,816440,Domino Effect Demo
14440,815730,816470,Swingy Sword Demo
14441,689130,816540,Operation: Polarity Hook Demo
14442,551710,814930,Bring Her Home Demo
14443,783320,815340,Gotta Get Going: Steam Smugglers Prologue Demo
14444,765370,814520,RTS Commander: Smash the Rebels Demo
14445,813860,813870,N.U.T.Z. Demo
14446,781500,813950,Candy Snake Master Demo
14447,806740,811050,Fei Duanmu VS Kobayashi Demo
14448,809540,809910,Mechs V Kaijus Demo
14449,794490,809980,Journey of Life Demo
14450,754310,810150,Deadly Cryptids Demo
14451,649880,810370,Disco Time 80s VR Demo
14452,789580,809670,I・S・U Demo
14453,710220,809820,DreadStar Demo
14454,485900,809860,Hardware Engineers Demo
14455,584990,809190,The Long Reach Demo
14456,806880,806980,DJ Mole Demo
14457,752770,806410,GyroShooter Demo
14458,792300,805620,The Beast Inside Demo
14459,796520,805930,Ice Cream Factory Demo
14460,805120,805130,The Fielder’s Choice Demo
14461,805150,805250,TSA Frisky VR Demo
14462,788890,804790,Tomato Jones - Episode 3 Demo
14463,727190,804820,BLIK Demo
14464,717850,804340,Sable's Grimoire Demo
14465,769520,804390,Abyss Crew Friend Pass
14466,804230,804450,Mystery of Melody Memorial Demo
14467,804330,804500,RODENTWARS Demo
14468,784890,803810,Bashville Demo
14469,800120,802440,Lonely Yuri Demo
14470,520670,802580,Strikers Edge Demo
14471,558260,802620,Gravel Demo
14472,796920,801070,Xenoform Demo
14473,800510,800540,RoboHeist VR Demo
14474,800560,800570,The Great Tournament 2 Demo
14475,800580,800590,Highway Wars Demo
14476,800600,800610,Wayhaven Chronicles: Book One Demo
14477,800620,800630,Fallen Hero: Rebirth Demo
14478,792820,799980,Lost In 80s II Demo
14479,800030,800040,Magikiras Demo
14480,800050,800060,The Great Tournament Demo
14481,771770,800100,Wild Mage - Phantom Twilight Demo
14482,799570,799580,Angles Demo
14483,794550,798620,Grapple Force Rena Demo
14484,786510,798820,Oracle of Forgotten Testament Demo
14485,793970,798310,Super Kids Racing Demo
14486,798350,798450,Capsule Jump Demo
14487,646050,798580,Past Cure Demo
14488,791470,797260,DYO Demo
14489,717610,797560,A Case of Distrust Demo
14490,769020,797580,Ye Fenny - Revenge of the Evil Good Shepherd Demo
14491,657400,797210,Mimic Hunter Demo
14492,719750,797230,PUSS! Demo
14493,788020,796610,Critical Gravity Alpha Demo
14494,777760,795020,Charlie II Demo
14495,795160,795170,Tsundere Idol: My Personal M-Pet Demo
14496,749800,794590,PixelJunk™ Monsters 2 Demo
14497,690110,794610,Wellspring: Altar of Roots Demo
14498,546780,793580,Anomalies Demo
14499,678450,791650,Full-On Paintball Demo
14500,778600,791220,Zero Gravity Pool Demo
14501,660560,791250,Fishing on the Fly Demo
14502,789950,791520,INFERNIUM Demo
14503,789280,791560,Rysen Demo
14504,703100,788290,Parabolus Demo
14505,773320,788460,TcNo TimeKeeper Demo
14506,625700,787660,Global Soccer Manager 2017 Demo
14507,456150,787830,SpaceSys Demo
14508,729050,786860,Big Bang Billiards Demo
14509,786290,786300,Undercover Agent Demo
14510,778900,786430,Magical Star Pillars Demo
14511,673310,786550,Adam Waste Demo
14512,756380,786730,Super Bugman Extreme Ultra Demo
14513,728090,785980,CIBOS Demo
14514,782340,785630,Lake of Voices Demo
14515,471010,784980,Seven: The Days Long Gone Demo
14516,725780,785200,PLAY WITH ME Demo
14517,783430,783490,Gatlin' Demo
14518,783120,783130,淑女同萌！Hello Lady! Demo
14519,782070,782550,Wangan Warrior X Demo
14520,781890,781970,Darkness Restricted Demo
14521,760360,781390,Android John 2.1 Demo
14522,707340,781470,Awakening Demo
14523,733750,780470,Steel Eagle Demo
14524,779290,780490,Stygian: Reign of the Old Ones Demo
14525,710160,780650,Mula: The Cycle of Shadow Demo
14526,739890,780250,Dogstar Demo
14527,779320,779630,修罗山谷 Demo
14528,771810,779750,The spy who shot me™ Demo
14529,767860,779900,Gilded Demo
14530,772980,778920,DECONSTRUCTION Demo
14531,459610,779080,Star Fleet Armada: Rogue Adventures Demo
14532,676840,778490,Contagion VR: Outbreak Demo
14533,777590,778560,The Lives Demo
14534,762780,778660,Amazing Pea TD Demo
14535,774221,777680,Nekomew's Potty Trouble Demo
14536,589420,777490,Grass Cutter Demo
14537,658890,776240,Arthurian Legends Demo
14538,756600,775700,Trianga's Project: Battle Splash 2.0 Demo
14539,776000,776010,Choice of the Vampire Demo
14540,776020,776030,Choice of the Vampire: The Fall of Memphis Demo
14541,771070,775250,Infinos Gaiden Demo
14542,769160,775360,Sol Galaxy Defender Demo
14543,775460,775470,The Cryptkeepers of Hallowford Demo
14544,708970,775510,X Caeli: The Iron Hand of Love Demo
14545,773660,773680,Cannon Fire Demo
14546,717360,773100,Brawl Of Cards Demo
14547,773150,773160,Subscribe &amp; Punch! Demo
14548,651640,773310,Morleyville Mall Demo
14549,758410,773350,AO Tennis Demo
14550,772320,772330,Yeti's Parole Officer Demo
14551,772340,772350,Showdown at Willow Creek Demo
14552,772360,772370,For Rent: Haunted House Demo
14553,772430,772520,Hero of the Kingdom III Demo
14554,772260,772660,NitorInc.: Touhou Microgames! DEMO+
14555,769720,771880,风暴岛 Demo
14556,595500,772040,Freedom Planet 2 Demo
14557,772240,772250,The Treasure Seekers of Lady Luck Demo
14558,772300,772310,To the City of the Clouds Demo
14559,677780,771740,Interplanetary Hunter Demo
14560,611750,771210,Welcome to Hanwell Demo
14561,574090,769860,MOTHERGUNSHIP Gun Crafting Range
14562,752000,768680,Bug Battle Demo
14563,679720,768160,Mad Farm Demo
14564,766280,766880,A Light in the Dark Demo
14565,765730,765760,Wand Wars VR Demo
14566,681000,765080,OM6N Demo
14567,764510,764530,Phantom Signal Demo
14568,741670,764620,Easy Red Demo
14569,583090,763920,SeaBed Demo
14570,763930,763940,Tally Ho Demo
14571,763950,763960,T-Rex Time Machine Demo
14572,763140,763170,VR个球 Demo
14573,727830,761400,Reformers Demo
14574,728610,761530,Willowisp VR Demo
14575,656260,761560,APEX Tournament Demo
14576,757480,761680,Broken Reality Demo
14577,693310,761240,Bomsy Demo
14578,2146610,2820340,Reality Rash Demo
14579,2906620,3214950,Lotus: Lost Memories Demo
14580,3220620,3285800,Benny Bash Demo
14581,3267530,3273430,BitRick's Venture Demo
14582,3454810,3489950,Poltergeist Prodigy Demo
14583,3048300,3145500,Dual Eclipse Demo
14584,2883250,3331870,Profanity Police Demo
14585,3195440,3195680,Welcome to Elderfield Alpha Demo
14586,1699230,3089050,Hail to the Rainbow Demo
14587,2454960,3338540,The Great Villainess: Strategy of Lily Demo
14588,3486230,3489390,Al Sira Demo
14589,2991430,3020090,Asteros Demo
14590,2844360,2886190,Mischief Demo
14591,3395850,3412610,Foepower Demo
14592,3303890,3433460,Alien Black Ops Demo
14593,3472510,3498080,IcoNick Duster - Planets Defender Demo
14594,3466630,3466890,Grapple Simulator Demo
14595,2607870,2755220,Slyders Demo
14596,3438220,3443010,Agony 'N' Torture Demo
14597,2840580,2980960,Myoka: First Person View Demo
14598,3310670,3324080,Solo Defender Demo
14599,1357860,1858430,Fuga: Melodies of Steel - Demo
14600,3260970,3267390,CORPOREAL Demo
14601,2001340,2512710,Fuga: Melodies of Steel 2 - Demo
14602,2885810,3045840,Pink Noise Demo
14603,3413210,3428280,Cosmolace Demo
14604,2520780,2524430,Net Raiders - Demo
14605,2582750,3012180,Monster Hero: Adventures Demo
14606,3438900,3483280,Azazel Gamble Demo
14607,2844660,3223630,corpo/ghost Demo
14608,2971860,3231500,Eclipse Demo
14609,1631470,3021940,Critter Cove Demo
14610,3368340,3506660,Mystic Resistance Demo
14611,3440880,3455060,BLOODPUNISHED: NO TIME POR PATIENCE Demo
14612,1631980,1632120,Away From Home Demo
14613,3313070,3427770,Frontier Forge Demo
14614,3365430,3391430,ファンタジーワールド ～魔王の想いと真実と～ Demo
14615,3348860,3445790,Hopepunk City Demo
14616,1449730,3310690,Scarlet City of Devils Demo
14617,3109580,3161730,I Am Legion: Stand Survivors Demo
14618,3263340,3349680,Fishing On My Desktop Demo
14619,3435120,3506300,[K]night City Demo
14620,3288510,3469390,Spacecaps Demo
14621,3193560,3480290,Yokai Landlord: Monster Mystery! Demo
14622,3071440,3187670,A Week in the Life of Asocial Giraffe Demo
14623,2499100,3132390,CUPLEX Demo
14624,3365680,3490800,NONEWORLD Demo
14625,2753800,3492570,Jar Head Cauldron Demo
14626,2243690,3009420,B.C. Piezophile Demo
14627,2671450,2992590,E-Lich: Corporate Souls Demo
14628,2862140,3348740,Shaolin Bao Demo
14629,3298960,3299390,寻仙问道 Demo
14630,2648940,3001720,Beyond the Curtains Demo
14631,3356220,3500920,Roots and Recipes: Farm and Kitchen Simulator Demo
14632,2951880,3462060,Cats Hidden Around the World 2 Demo
14633,2595020,3492290,TETHER BRAWL: Party Demo
14634,3432650,3471230,追曙 Demo
14635,2098160,2675890,Star Vortex: Demo
14636,3446070,3466360,Zombies Overloaded Demo
14637,3058360,3464510,Parisian Brasserie Simulator Demo
14638,3453400,3494670,Machinery 3 Demo
14639,2859860,2895770,Veloria: The Knot of Candles Demo
14640,3191770,3276790,Slitherise Demo
14641,2662070,2710890,Unwell Demo
14642,2319360,3136410,Memento Dawn Demo
14643,3061690,3319320,Bee Hero: Bug Blaster Demo
14644,1880610,3413740,Deliver At All Costs Demo
14645,3271960,3370830,Crystal: Automaton Demo
14646,3215120,3509810,Blueprint Bob Demo
14647,2749690,3171710,Imaginytes Demo
14648,3488700,3502890,打倒東京にはJimotoism Demo
14649,2308630,2423630,Dawnfolk Demo
14650,2447680,2605980,Island Notes Demo
14651,1990540,2259960,Tongue of Dog Demo
14652,3230930,3277550,Ruya: Ascension Demo
14653,2698470,3345060,Kemono Teatime Demo
14654,3319370,3467930,CABALL: sunset hour Demo
14655,2823280,3483300,Reactoryx Demo
14656,3313930,3424950,Galactic Simulator: Great Filter
14657,2665680,3445320,Tower of Babel: Survivors of Chaos (Demo)
14658,2821720,3249950,Banished Stone Demo
14659,2166340,2826810,Null State Demo
14660,3394720,3486790,Scarlett University Demo
14661,3085710,3105810,Trifoil Demo
14662,3165050,3304560,Outclaw Demo
14663,3341150,3375500,The Last Prisoner Demo
14664,3327710,3399070,Shadows of Wyrmwood Demo
14665,2464460,2695390,Portal Fantasy Demo
14666,2904970,3303210,Run away from me. Alexandra Demo
14667,1797850,1806020,Goodlands Demo
14668,3298080,3454100,Neon Spellstorm Demo
14669,3127780,3293600,Retropy VR Demo
14670,2944340,3027380,Unless Demo
14671,3199540,3398300,TurboSquad Demo
14672,2315020,2382900,Froguelike Demo
14673,2647900,2650000,Seth Demo
14674,1421290,2450000,Battle Shapers Demo
14675,1002260,2582150,Ruffy and the Riverside Demo
14676,2864420,3207350,Bot Hunter Demo
14677,3314700,3445750,KINTSUGI - Journey Through The Broken Pieces Demo
14678,3318080,3361710,Grorb: Grow the Orb Demo
14679,2849500,3138110,Lost in Prayer Demo
14680,3479240,3507330,Hollow Frontier Demo
14681,3044620,3258940,Manners Be Damned! Demo
14682,2824790,3256600,GUG Demo
14683,2663200,2899430,CritterGarden Demo
14684,1890310,2336830,Rogue Blight Demo
14685,3233250,3419330,IslaNode Rescue Signal Demo
14686,1782480,2307290,Tormentis Demo
14687,3374070,3384550,Pachinko TD Demo
14688,2435870,2828980,Blood Rush Demo
14689,2623680,2630440,Call Of Dookie Demo
14690,2828170,3100340,Veliri: Planet of Machines Demo
14691,2204910,2640350,Slipgate Demo
14692,913800,2477670,Pentaquin: Deeds Of Twilight (Demo)
14693,2786980,2833570,Crystal Eyes Demo
14694,2335790,3172210,Future Breach 3D Demo
14695,2849000,2849280,Ascendant Dawn Demo
14696,2542140,3140350,Ketz: Galactic Overlords Demo
14697,2826140,3274520,Twilight Tails Demo
14698,3382790,3382800,Dissolving Disarray Demo
14699,2713680,3495260,REVENGE CRYSTAL (DEMO)
14700,3165830,3507380,"JASON, Coming of Age Demo"
14701,3081300,3107110,Farm TD Demo
14702,1538030,1905410,Steinstern Demo
14703,3001620,3064430,Gun Crate Raccoon Demo
14704,3456920,3457530,Isle Of Pirates Demo
14705,3421430,3421440,GutBuster Demo
14706,3250730,3293090,Paper 2 - Origami Refolded Demo
14707,2577020,3502400,The Spiral Demo
14708,3240310,3472320,The Derailed Demo
14709,662000,3289190,Startron Demo
14710,3093880,3504910,Cauldron's Rift Demo
14711,2658510,2658520,Animal Shelter 2 Demo
14712,2937590,3186670,WYRMHALL: Brush and Banter Demo
14713,2631990,3492260,Cranky Chibi Cthulhu Demo
14714,2178990,2995300,Sodaman Demo
14715,2315400,2781230,Knights in Tight Spaces Demo
14716,2760790,2945540,Another Farm Roguelike: Rebirth Demo
14717,3192940,3195910,Logic Grid Puzzle Demo
14718,2585890,3477260,Demon Tides Demo
14719,2982700,2982750,The Violets of Amicus™ Demo
14720,3080530,3096880,Project X: Light Years Demo
14721,3344030,3387270,VIDeoPHOBIA Demo
14722,2869030,3005760,Boss Breaker Demo
14723,400630,429630,Wuppo Demo
14724,3000120,3281180,FISH FEAR ME Demo
14725,3355800,3408280,Bank Simulator Demo
14726,3489640,3490040,Hellcrackers Demo
14727,2832070,2929030,Kick'n Hell Demo
14728,2259260,2416810,Tyrant's Realm: Prelude Demo
14729,3140180,3492680,THYSIASTERY Demo
14730,2124120,2845200,SULFUR Demo
14731,3463250,3472240,Idle Space Shooter Demo
14732,3124850,3134200,D.O.T. Defence Demo
14733,2352130,3272210,SuperPosition Demo
14734,2982610,3007250,Stonemachia Demo
14735,2988360,2988370,IsoMetro Free Edition
14736,2994250,2994570,Beer Runner Demo
14737,3447830,3493800,TankOre Mining Demo
14738,1811340,3301340,Spray Paint Simulator Demo
14739,3222020,3460710,Crimson Quest Demo
14740,3226210,3445480,Skeleseller Demo
14741,1844460,3463590,Termina Demo
14742,3225600,3256510,Tech Market Simulator Demo
14743,3482780,3504220,Kings & Savages Demo
14744,1691190,3295540,Rogue Waters Demo
14745,3351550,3490610,Alien Grounds Demo
14746,3353090,3498920,Bark and Catch Demo
14747,3376550,3487570,4X4 PROGRESS Demo
14748,3171630,3176590,Witch's Dungeon Demo
14749,3259230,3433890,Little Blue Demo
14750,2482970,2821090,packet.Breach() Demo
14751,2481670,2738220,Dino Path Trail Demo
14752,2212550,2746070,Plains of Havoc Demo
14753,2128430,3251670,Seven Seas: Adventures Demo
14754,3450780,3451750,Animacules Demo
14755,3116640,3339940,Torque Drift 2 - Demo
14756,2924310,3376980,Anoxia Station Demo
14757,3389200,3389270,我的恋爱逃生攻略 Love to Live Demo
14758,3227320,3227330,Polytropos: A Tactical Odyssey Demo
14759,3284320,3485340,Ortunia Mysteries: Where Did Everybody Go? Demo
14760,2572060,3145410,Pixel Washer Demo
14761,2250460,3500440,Knightward Demo
14762,1702610,3494550,Primal Hunger Demo
14763,3435310,3503600,龙之远征 Demo
14764,2948470,3495190,Mordfield Demo
14765,1869110,3286770,Last Chance Market Demo
14766,3347310,3399820,Let's Build Wonders: Galaxy Demo
14767,3435160,3447500,Fashion Shop Simulator Demo
14768,3167020,3464460,Escape From Duckov Demo
14769,3063780,3094160,Horror Simulator Free (VR CO-OP)
14770,2516470,3324960,Weird RPG 2 Demo
14771,1806050,3183040,Exanimate Demo
14772,2871440,3219650,Squeakross: Home Squeak Home - Demo
14773,1116540,1309480,DAVIGO KNIGHT'S PASS
14774,1440670,3320860,Zeepkist Demo
14775,1805840,2764630,KONSUI FIGHTER Demo
14776,2297570,3497110,Proxy Adventure: Simulation Room Demo
14777,3427090,3443770,Refence Demo
14778,2110150,3421870,Thesis of Love 心动论证 Demo
14779,3401490,3477660,Replicube Demo
14780,3428570,3428630,Teller's Duty Demo
14781,3035330,3280790,Dicealot Demo
14782,2293640,2379320,Alter Evo Demo
14783,2507560,3185370,Type-NOISE: Shonen Shojo DEMO
14784,2253300,2266100,Upheaval Demo
14785,2888200,3095200,Same Room Same Day Demo
14786,1866980,2419630,Worlds of Aria Friends Pass
14787,2655590,3221690,Kingdom's Deck Demo
14788,3234280,3258900,Valkyrie Star: A Cacophony Choir Demo
14789,2249590,3040730,All You Need is Help (Free Trial)
14790,2954820,2955330,轮回仙途 灵根时代 Demo
14791,3008310,3288530,Robo Hunt Demo
14792,2731940,2980730,黯魂录：斩仙 Demo
14793,3125090,3129890,FIGHTING GIRL YURI  Demo
14794,1769830,3256480,As We Descend Demo
14795,3289580,3402490,WINTER-田舎の性活- Demo
14796,3193730,3204270,Seek Demo
14797,2748520,2750270,Sunflowers and the Goddess of Death Demo
14798,3393750,3489720,我的人生 Demo
14799,2988300,3464890,Bugtopia Demo
14800,3001780,3063800,水相 Water：Transformer Demo
14801,2920920,3465550,NaturesAscendancy Demo
14802,3113480,3130000,CardCraft Champions Demo
14803,2372950,3028490,Bramble Royale: A Meteorfall Story Demo
